CardID,RecipeName,EventName,Price,Timestamp
guestID,Beer,Zion,1,2019-10-19T03:14:02.676Z
guestID,WOP,Zion,0,2019-10-19T03:14:16.045Z
guestID,WOP,Zion,0,2019-10-19T03:14:38.308Z
guestID,WOP,Zion,0,2019-10-19T03:16:03.405Z
guestID,WOP,Zion,0,2019-10-19T03:16:15.836Z
guestID,WOP,Zion,0,2019-10-19T03:16:41.479Z
20133293,Hard Lemonade,Zion,2,2019-10-19T03:17:58.316Z
20133293,Hard Lemonade,Zion,2,2019-10-19T03:18:14.120Z
20133293,Hard Lemonade,Zion,2,2019-10-19T03:18:30.495Z
20133293,Cheap Vodka Shot,Zion,1.5,2019-10-19T03:18:47.497Z
guestID,WOP,Zion,0,2019-10-19T03:18:54.091Z
guestID,WOP,Zion,0,2019-10-19T03:19:03.307Z
guestID,WOP,Zion,1,2019-10-19T03:19:12.601Z
guestID,WOP,Zion,0,2019-10-19T03:19:19.753Z
20133293,Premium Vodka Shot,Zion,2,2019-10-19T03:19:34.049Z
guestID,WOP,Zion,0,2019-10-19T03:19:38.727Z
guestID,WOP,Zion,0,2019-10-19T03:19:43.966Z
20133293,Tequila shot,Zion,1.5,2019-10-19T03:19:46.339Z
guestID,WOP,Zion,0,2019-10-19T03:20:07.895Z
20133293,Tequila shot,Zion,1.5,2019-10-19T03:20:13.387Z
20133293,Tequila shot,Zion,1.5,2019-10-19T03:20:41.140Z
guestID,Beer,Zion,1,2019-10-19T03:20:52.465Z
20133293,Water,Zion,0,2019-10-19T03:21:03.774Z
20133293,Water,Zion,0,2019-10-19T03:21:33.012Z
guestID,WOP,Zion,0,2019-10-19T03:22:05.676Z
20133293,Lemonade,Zion,1,2019-10-19T03:22:12.069Z
guestID,WOP,Zion,0,2019-10-19T03:22:12.981Z
guestID,WOP,Zion,0,2019-10-19T03:22:20.859Z
guestID,WOP,Zion,0,2019-10-19T03:22:27.700Z
guestID,WOP,Zion,0,2019-10-19T03:22:35.939Z
20133293,Summer Breezy Breeze ,Zion,3.5,2019-10-19T03:22:37.407Z
guestID,WOP,Zion,0,2019-10-19T03:22:42.796Z
guestID,Beer,Zion,1,2019-10-19T03:22:50.903Z
20133293,Summer Breezy Breeze ,Zion,3.5,2019-10-19T03:22:54.129Z
guestID,Beer,Zion,1,2019-10-19T03:23:06.361Z
20133293,DRS Dark,Zion,5,2019-10-19T03:23:14.780Z
guestID,WOP,Zion,0,2019-10-19T03:23:19.468Z
guestID,WOP,Zion,0,2019-10-19T03:23:26.790Z
13724721662,WOP,Zion,0,2019-10-19T03:23:34.015Z
20133293,Tequila shot,Zion,1.5,2019-10-19T03:23:35.065Z
guestID,WOP,Zion,1,2019-10-19T03:23:41.868Z
guestID,WOP,Zion,1,2019-10-19T03:23:50.582Z
guestID,WOP,Zion,0,2019-10-19T03:24:10.906Z
guestID,WOP,Zion,0,2019-10-19T03:24:12.450Z
guestID,WOP,Zion,0,2019-10-19T03:24:48.019Z
guestID,WOP,Zion,0,2019-10-19T03:24:57.074Z
guestID,WOP,Zion,0,2019-10-19T03:25:14.634Z
guestID,WOP,Zion,0,2019-10-19T03:25:15.024Z
guestID,WOP,Zion,0,2019-10-19T03:25:31.181Z
guestID,Hard Lemonade,Zion,2,2019-10-19T03:25:34.798Z
guestID,WOP,Zion,0,2019-10-19T03:25:39.820Z
guestID,Hard Lemonade,Zion,2,2019-10-19T03:25:55.439Z
guestID,WOP,Zion,0,2019-10-19T03:26:01.317Z
guestID,WOP,Zion,0,2019-10-19T03:26:12.718Z
guestID,Blackout cup,Zion,4.5,2019-10-19T03:26:24.692Z
guestID,WOP,Zion,0,2019-10-19T03:26:30.347Z
guestID,WOP,Zion,0,2019-10-19T03:26:43.944Z
guestID,Beer,Zion,1,2019-10-19T03:26:58.081Z
guestID,WOP,Zion,0,2019-10-19T03:27:15.055Z
guestID,Beer,Zion,1,2019-10-19T03:27:25.333Z
guestID,WOP,Zion,0,2019-10-19T03:27:48.969Z
guestID,WOP,Zion,0,2019-10-19T03:28:10.116Z
20133293,Hard Lemonade,Zion,2,2019-10-19T03:28:12.183Z
guestID,Premium Vodka Shot,Zion,2,2019-10-19T03:28:38.870Z
guestID,WOP,Zion,0,2019-10-19T03:28:44.218Z
guestID,Hard Lemonade,Zion,3,2019-10-19T03:28:50.477Z
guestID,WOP,Zion,0,2019-10-19T03:28:58.566Z
guestID,WOP,Zion,0,2019-10-19T03:29:08.112Z
guestID,Hard Lemonade,Zion,3,2019-10-19T03:29:14.431Z
guestID,Hard Lemonade,Zion,3,2019-10-19T03:29:35.490Z
guestID,WOP,Zion,0,2019-10-19T03:29:44.888Z
guestID,Hard Lemonade,Zion,3,2019-10-19T03:29:54.153Z
guestID,WOP,Zion,0,2019-10-19T03:30:07.080Z
guestID,Hard Lemonade,Zion,3,2019-10-19T03:30:16.332Z
guestID,WOP,Zion,0,2019-10-19T03:30:35.013Z
guestID,Cheap Vodka Shot,Zion,1.5,2019-10-19T03:30:45.182Z
guestID,Hard Lemonade,Zion,3,2019-10-19T03:31:26.180Z
guestID,WOP,Zion,1,2019-10-19T03:31:51.395Z
guestID,Hard Lemonade,Zion,3,2019-10-19T03:32:05.160Z
guestID,WOP,Zion,1,2019-10-19T03:32:11.387Z
guestID,Hard Lemonade,Zion,3,2019-10-19T03:32:24.114Z
guestID,WOP,Zion,0,2019-10-19T03:32:30.853Z
guestID,WOP,Zion,0,2019-10-19T03:32:45.490Z
guestID,WOP,Zion,0,2019-10-19T03:32:58.196Z
guestID,WOP,Zion,0,2019-10-19T03:33:17.932Z
guestID,Cheap Vodka Shot,Zion,1.5,2019-10-19T03:33:50.762Z
guestID,Hard Lemonade,Zion,3,2019-10-19T03:34:17.039Z
guestID,WOP,Zion,0,2019-10-19T03:34:30.307Z
guestID,Hard Lemonade,Zion,3,2019-10-19T03:34:35.293Z
guestID,WOP,Zion,0,2019-10-19T03:34:39.552Z
guestID,WOP,Zion,0,2019-10-19T03:34:48.019Z
guestID,Hard Lemonade,Zion,3,2019-10-19T03:34:54.594Z
guestID,WOP,Zion,0,2019-10-19T03:34:54.990Z
guestID,Hard Lemonade,Zion,3,2019-10-19T03:35:18.158Z
guestID,WOP,Zion,0,2019-10-19T03:35:19.804Z
guestID,WOP,Zion,1,2019-10-19T03:35:38.151Z
guestID,WOP,Zion,0,2019-10-19T03:35:54.212Z
guestID,Hard Lemonade,Zion,3,2019-10-19T03:36:01.027Z
guestID,WOP,Zion,1,2019-10-19T03:36:15.916Z
20133293,WOP,Zion,0,2019-10-19T03:36:18.752Z
guestID,Beer,Zion,1,2019-10-19T03:36:27.584Z
20133293,WOP,Zion,0,2019-10-19T03:36:31.904Z
guestID,Beer,Zion,1,2019-10-19T03:36:44.519Z
guestID,Cheap Vodka Shot,Zion,1.5,2019-10-19T03:36:56.634Z
guestID,WOP,Zion,0,2019-10-19T03:36:56.770Z
guestID,Hard Lemonade,Zion,3,2019-10-19T03:37:17.781Z
guestID,WOP,Zion,0,2019-10-19T03:37:28.943Z
891087163,Hard Lemonade,Zion,3,2019-10-19T03:37:46.072Z
guestID,Cheap Vodka Shot,Zion,1.5,2019-10-19T03:38:34.367Z
guestID,WOP,Zion,0,2019-10-19T03:38:43.147Z
guestID,WOP,Zion,0,2019-10-19T03:38:58.287Z
guestID,Beer,Zion,1,2019-10-19T03:39:08.174Z
guestID,Hard Lemonade,Zion,3,2019-10-19T03:39:13.946Z
guestID,Beer,Zion,1,2019-10-19T03:39:29.808Z
guestID,Beer,Zion,1,2019-10-19T03:39:30.151Z
guestID,Hard Lemonade,Zion,3,2019-10-19T03:39:46.734Z
guestID,Hard Lemonade,Zion,3,2019-10-19T03:40:09.701Z
guestID,Cheap Vodka Shot,Zion,1.5,2019-10-19T03:40:39.700Z
194154342,WOP,Zion,0,2019-10-19T03:40:41.539Z
20133293,Vodka-Cran-Lemonade,Zion,3.5,2019-10-19T03:41:03.367Z
guestID,WOP,Zion,1,2019-10-19T03:41:21.349Z
20133293,Cheap Vodka Shot,Zion,1.5,2019-10-19T03:41:35.453Z
guestID,WOP,Zion,0,2019-10-19T03:41:37.669Z
20133293,Cheap Vodka Shot,Zion,1.5,2019-10-19T03:41:47.433Z
guestID,WOP,Zion,0,2019-10-19T03:41:54.977Z
20133293,Cheap Vodka Shot,Zion,1.5,2019-10-19T03:42:10.163Z
guestID,WOP,Zion,0,2019-10-19T03:42:15.576Z
20133293,Lemonade,Zion,1,2019-10-19T03:42:21.714Z
guestID,WOP,Zion,0,2019-10-19T03:42:39.295Z
guestID,Hard Lemonade,Zion,3,2019-10-19T03:42:50.045Z
guestID,WOP,Zion,0,2019-10-19T03:42:56.588Z
178492295,DRS Dark,Zion,5,2019-10-19T03:43:16.990Z
guestID,WOP,Zion,0,2019-10-19T03:43:23.225Z
guestID,Beer,Zion,1,2019-10-19T03:43:49.433Z
guestID,WOP,Zion,0,2019-10-19T03:44:13.527Z
guestID,WOP,Zion,0,2019-10-19T03:44:43.496Z
guestID,WOP,Zion,0,2019-10-19T03:45:05.252Z
guestID,WOP,Zion,0,2019-10-19T03:45:21.153Z
guestID,DRS Dark,Zion,5,2019-10-19T03:45:28.656Z
guestID,Beer,Zion,1,2019-10-19T03:45:51.955Z
guestID,Beer,Zion,1,2019-10-19T03:46:08.112Z
guestID,Beer,Zion,1,2019-10-19T03:46:20.605Z
guestID,Beer,Zion,1,2019-10-19T03:46:46.486Z
guestID,Beer,Zion,1,2019-10-19T03:46:59.182Z
guestID,Premium Vodka Shot,Zion,2,2019-10-19T03:47:07.382Z
guestID,WOP,Zion,0,2019-10-19T03:47:34.259Z
138251135109,Beer,Zion,1,2019-10-19T03:47:39.449Z
guestID,WOP,Zion,0,2019-10-19T03:47:43.040Z
guestID,Hard Lemonade,Zion,3,2019-10-19T03:48:10.480Z
guestID,Beer,Zion,1,2019-10-19T03:48:15.647Z
891087163,Beer,Zion,1,2019-10-19T03:48:27.831Z
guestID,Beer,Zion,1,2019-10-19T03:48:53.030Z
guestID,WOP,Zion,0,2019-10-19T03:49:15.661Z
guestID,Rum shot,Zion,1.5,2019-10-19T03:49:19.530Z
guestID,Beer,Zion,1,2019-10-19T03:49:31.154Z
guestID,WOP,Zion,0,2019-10-19T03:49:41.821Z
guestID,WOP,Zion,0,2019-10-19T03:49:57.314Z
guestID,Hennesey Shot,Zion,3,2019-10-19T03:50:09.965Z
guestID,WOP,Zion,0,2019-10-19T03:50:11.743Z
guestID,Hennesey Shot,Zion,3,2019-10-19T03:50:49.314Z
guestID,WOP,Zion,0,2019-10-19T03:51:38.321Z
guestID,WOP,Zion,0,2019-10-19T03:52:46.355Z
guestID,WOP,Zion,0,2019-10-19T03:52:52.676Z
guestID,WOP,Zion,0,2019-10-19T03:52:54.753Z
guestID,Premium Vodka Shot,Zion,3,2019-10-19T03:53:42.118Z
guestID,WOP,Zion,0,2019-10-19T03:53:45.537Z
guestID,Summer Breezy Breeze ,Zion,3.5,2019-10-19T03:54:16.686Z
guestID,WOP,Zion,0,2019-10-19T03:54:27.372Z
guestID,WOP,Zion,0,2019-10-19T03:54:37.857Z
guestID,Summer Breezy Breeze ,Zion,3.5,2019-10-19T03:54:48.684Z
guestID,WOP,Zion,0,2019-10-19T03:55:01.327Z
guestID,Summer Breezy Breeze ,Zion,3.5,2019-10-19T03:55:13.633Z
guestID,WOP,Zion,0,2019-10-19T03:55:20.634Z
guestID,WOP,Zion,0,2019-10-19T03:55:45.782Z
guestID,WOP,Zion,0,2019-10-19T03:55:46.066Z
guestID,WOP,Zion,0,2019-10-19T03:56:03.253Z
guestID,Summer Breezy Breeze ,Zion,3.5,2019-10-19T03:56:03.602Z
guestID,Beer,Zion,1,2019-10-19T03:56:16.397Z
guestID,WOP,Zion,0,2019-10-19T03:56:29.431Z
guestID,WOP,Zion,0,2019-10-19T03:56:40.898Z
guestID,WOP,Zion,0,2019-10-19T03:56:41.148Z
guestID,Hennesey Shot,Zion,3,2019-10-19T03:56:41.443Z
guestID,Hennesey Shot,Zion,3,2019-10-19T03:57:11.732Z
guestID,WOP,Zion,1,2019-10-19T03:57:14.370Z
guestID,Beer,Zion,1,2019-10-19T03:57:32.671Z
1052346663,Beer,Zion,1,2019-10-19T03:57:43.561Z
guestID,Hard Lemonade,Zion,3,2019-10-19T03:58:01.790Z
guestID,WOP,Zion,0,2019-10-19T03:58:48.600Z
guestID,WOP,Zion,0,2019-10-19T03:59:01.401Z
178492295,Premium Vodka Shot,Zion,3,2019-10-19T03:59:01.969Z
178492295,Premium Vodka Shot,Zion,3,2019-10-19T03:59:15.456Z
guestID,WOP,Zion,0,2019-10-19T03:59:22.895Z
178492295,Premium Vodka Shot,Zion,3,2019-10-19T03:59:26.708Z
guestID,Premium Vodka Shot,Zion,3,2019-10-19T03:59:42.368Z
guestID,WOP,Zion,0,2019-10-19T03:59:47.497Z
178492295,Summer Breezy Breeze ,Zion,3.5,2019-10-19T04:00:18.295Z
guestID,WOP,Zion,0,2019-10-19T04:00:20.051Z
guestID,WOP,Zion,1,2019-10-19T04:00:37.537Z
guestID,WOP,Zion,0,2019-10-19T04:00:56.057Z
178492295,Hennesey Shot,Zion,3,2019-10-19T04:01:03.299Z
guestID,WOP,Zion,0,2019-10-19T04:01:12.019Z
178492295,DRS Dark,Zion,5,2019-10-19T04:01:24.267Z
guestID,WOP,Zion,0,2019-10-19T04:01:28.514Z
178492295,WOP,Zion,0,2019-10-19T04:01:57.900Z
guestID,WOP,Zion,0,2019-10-19T04:02:09.687Z
guestID,WOP,Zion,0,2019-10-19T04:02:25.448Z
guestID,Blackout cup,Zion,4.5,2019-10-19T04:02:31.886Z
guestID,Blackout cup,Zion,4.5,2019-10-19T04:02:53.694Z
guestID,WOP,Zion,0,2019-10-19T04:02:59.210Z
guestID,Beer,Zion,1,2019-10-19T04:03:51.348Z
20133293,Blackout cup,Zion,4.5,2019-10-19T04:03:54.970Z
guestID,WOP,Zion,0,2019-10-19T04:04:05.090Z
20133293,Harder Lemonade,Zion,3.5,2019-10-19T04:04:06.388Z
guestID,WOP,Zion,0,2019-10-19T04:04:19.795Z
guestID,WOP,Zion,0,2019-10-19T04:04:53.789Z
guestID,WOP,Zion,0,2019-10-19T04:05:10.454Z
guestID,WOP,Zion,0,2019-10-19T04:05:26.988Z
guestID,WOP,Zion,1,2019-10-19T04:05:56.571Z
guestID,Cheap Vodka Shot,Zion,2,2019-10-19T04:06:02.187Z
guestID,WOP,Zion,0,2019-10-19T04:06:05.893Z
20133293,Blackout cup,Zion,4.5,2019-10-19T04:06:24.895Z
20133293,Harder Lemonade,Zion,3.5,2019-10-19T04:06:38.040Z
20133293,Blackout cup,Zion,4.5,2019-10-19T04:07:08.663Z
20133293,Harder Lemonade,Zion,3.5,2019-10-19T04:07:17.972Z
guestID,Harder Lemonade,Zion,3.5,2019-10-19T04:07:40.459Z
1051623792,Harder Lemonade,Zion,3.5,2019-10-19T04:08:44.543Z
guestID,Harder Lemonade,Zion,3.5,2019-10-19T04:09:25.071Z
guestID,WOP,Zion,0,2019-10-19T04:09:40.772Z
guestID,Harder Lemonade,Zion,3.5,2019-10-19T04:09:53.094Z
guestID,Hennesey Shot,Zion,3,2019-10-19T04:10:27.609Z
guestID,WOP,Zion,0,2019-10-19T04:10:39.184Z
guestID,WOP,Zion,0,2019-10-19T04:10:45.945Z
guestID,Vodka-Cran-Lemonade,Zion,3.5,2019-10-19T04:11:21.990Z
guestID,WOP,Zion,0,2019-10-19T04:11:25.904Z
guestID,Vodka-Cran-Lemonade,Zion,3.5,2019-10-19T04:11:48.485Z
guestID,Beer,Zion,1,2019-10-19T04:12:02.776Z
guestID,Hennesey Shot,Zion,3,2019-10-19T04:12:18.232Z
guestID,WOP,Zion,0,2019-10-19T04:12:32.168Z
guestID,WOP,Zion,1,2019-10-19T04:12:52.288Z
guestID,Vodka-Cran-Lemonade,Zion,3.5,2019-10-19T04:12:59.126Z
guestID,WOP,Zion,0,2019-10-19T04:13:06.340Z
guestID,WOP,Zion,1,2019-10-19T04:13:23.313Z
guestID,WOP,Zion,0,2019-10-19T04:13:42.380Z
guestID,WOP,Zion,0,2019-10-19T04:13:58.130Z
1051623792,Vodka-Cran-Lemonade,Zion,3.5,2019-10-19T04:14:16.792Z
guestID,WOP,Zion,0,2019-10-19T04:14:38.265Z
194154342,Premium Vodka Shot,Zion,3,2019-10-19T04:14:45.065Z
guestID,WOP,Zion,1,2019-10-19T04:14:56.524Z
194154342,Premium Vodka Shot,Zion,3,2019-10-19T04:14:58.882Z
194154342,Premium Vodka Shot,Zion,3,2019-10-19T04:15:12.462Z
guestID,Beer,Zion,1,2019-10-19T04:15:22.218Z
guestID,Cheap Vodka Shot,Zion,2,2019-10-19T04:15:46.019Z
guestID,Beer,Zion,1,2019-10-19T04:16:01.564Z
guestID,Beer,Zion,1,2019-10-19T04:16:01.817Z
guestID,Cheap Vodka Shot,Zion,2,2019-10-19T04:16:02.671Z
guestID,WOP,Zion,1,2019-10-19T04:16:29.270Z
guestID,Beer,Zion,1,2019-10-19T04:16:40.804Z
guestID,Beer,Zion,1,2019-10-19T04:16:41.043Z
guestID,Beer,Zion,1,2019-10-19T04:16:49.479Z
guestID,Beer,Zion,1,2019-10-19T04:16:49.684Z
guestID,WOP,Zion,0,2019-10-19T04:16:50.652Z
guestID,WOP,Zion,1,2019-10-19T04:17:12.992Z
guestID,Hennesey Shot,Zion,3,2019-10-19T04:17:28.849Z
guestID,Hennesey Shot,Zion,3,2019-10-19T04:17:57.917Z
guestID,WOP,Zion,0,2019-10-19T04:18:02.619Z
138251135109,Vodka-Cran-Lemonade,Zion,3.5,2019-10-19T04:18:32.213Z
guestID,Vodka-Cran-Lemonade,Zion,3.5,2019-10-19T04:19:17.232Z
guestID,Beer,Zion,1,2019-10-19T04:20:15.473Z
guestID,Hennesey Shot,Zion,3,2019-10-19T04:20:34.410Z
guestID,Hennesey Shot,Zion,3,2019-10-19T04:20:59.496Z
guestID,Beer,Zion,1,2019-10-19T04:20:59.704Z
guestID,Hennesey Shot,Zion,3,2019-10-19T04:21:14.804Z
guestID,Hennesey Shot,Zion,3,2019-10-19T04:22:18.256Z
guestID,WOP,Zion,0,2019-10-19T04:22:37.218Z
guestID,Hennesey Shot,Zion,3,2019-10-19T04:22:43.642Z
137474563,WOP,Zion,0,2019-10-19T04:23:32.253Z
guestID,WOP,Zion,1,2019-10-19T04:23:35.847Z
891087163,WOP,Zion,0,2019-10-19T04:23:53.470Z
guestID,WOP,Zion,0,2019-10-19T04:24:03.985Z
guestID,WOP,Zion,0,2019-10-19T04:24:45.414Z
guestID,WOP,Zion,0,2019-10-19T04:25:01.696Z
guestID,WOP,Zion,0,2019-10-19T04:25:40.285Z
guestID,WOP,Zion,0,2019-10-19T04:27:04.570Z
guestID,WOP,Zion,0,2019-10-19T04:27:54.868Z
guestID,WOP,Zion,0,2019-10-19T04:28:15.995Z
guestID,WOP,Zion,1,2019-10-19T04:29:27.884Z
guestID,Beer,Zion,1,2019-10-19T04:29:55.825Z
guestID,Beer,Zion,1,2019-10-19T04:29:56.083Z
guestID,WOP,Zion,0,2019-10-19T04:30:04.382Z
guestID,WOP,Zion,1,2019-10-19T04:30:23.191Z
guestID,WOP,Zion,1,2019-10-19T04:30:23.394Z
guestID,WOP,Zion,1,2019-10-19T04:30:23.627Z
guestID,WOP,Zion,0,2019-10-19T04:30:38.695Z
guestID,WOP,Zion,0,2019-10-19T04:31:00.530Z
13724721662,Beer,Zion,1,2019-10-19T04:31:24.637Z
guestID,WOP,Zion,0,2019-10-19T04:31:34.900Z
1051623792,Rum shot,Zion,2,2019-10-19T04:32:01.017Z
guestID,Beer,Zion,1,2019-10-19T04:32:01.834Z
guestID,Beer,Zion,1,2019-10-19T04:32:02.001Z
guestID,WOP,Zion,0,2019-10-19T04:32:08.547Z
guestID,WOP,Zion,0,2019-10-19T04:32:08.737Z
1051623792,Rum shot,Zion,2,2019-10-19T04:32:12.434Z
1051623792,Vodka-Cran-Lemonade,Zion,3.5,2019-10-19T04:32:30.596Z
1051623792,Vodka-Cran-Lemonade,Zion,3.5,2019-10-19T04:32:55.063Z
1051623792,Vodka-Cran-Lemonade,Zion,3.5,2019-10-19T04:33:02.111Z
137474563,WOP,Zion,0,2019-10-19T04:33:50.897Z
891087163,WOP,Zion,0,2019-10-19T04:34:34.820Z
guestID,Premium Vodka Shot,Zion,3,2019-10-19T04:35:26.674Z
1051623792,Premium Vodka Shot,Zion,3,2019-10-19T04:37:17.759Z
1051623792,Premium Vodka Shot,Zion,3,2019-10-19T04:37:32.870Z
1051623792,Premium Vodka Shot,Zion,3,2019-10-19T04:37:52.966Z
1051623792,Premium Vodka Shot,Zion,3,2019-10-19T04:38:02.109Z
guestID,Vodka-Cran-Lemonade,Zion,3.5,2019-10-19T04:39:17.252Z
1051623792,Premium Vodka Shot,Zion,3,2019-10-19T04:40:33.004Z
guestID,Harder Lemonade,Zion,3.5,2019-10-19T04:40:58.122Z
guestID,Harder Lemonade,Zion,3.5,2019-10-19T04:41:30.830Z
guestID,Harder Lemonade,Zion,3.5,2019-10-19T04:41:52.069Z
20133293,Hennesey Shot,Zion,3,2019-10-19T04:42:23.290Z
20133293,WOP,Zion,0,2019-10-19T04:42:39.992Z
guestID,Hard Lemonade,Zion,3,2019-10-19T04:43:52.300Z
guestID,Harder Lemonade,Zion,3.5,2019-10-19T04:44:15.298Z
guestID,Harder Lemonade,Zion,3.5,2019-10-19T04:44:47.261Z
guestID,WOP,Zion,1,2019-10-19T04:45:39.001Z
guestID,WOP,Zion,0,2019-10-19T04:47:15.708Z
20133293,Harder Lemonade,Zion,3.5,2019-10-19T04:47:42.494Z
20133293,Harder Lemonade,Zion,3.5,2019-10-19T04:48:01.035Z
guestID,Hennesey Shot,Zion,3,2019-10-19T04:48:31.026Z
guestID,Hennesey Shot,Zion,3,2019-10-19T04:49:00.102Z
1051623792,Hard Lemonade,Zion,3,2019-10-19T04:49:28.060Z
guestID,Harder Lemonade,Zion,3.5,2019-10-19T04:50:07.627Z
guestID,Harder Lemonade,Zion,3.5,2019-10-19T04:50:38.726Z
guestID,Premium Vodka Shot,Zion,3,2019-10-19T04:50:57.809Z
guestID,Hennesey Shot,Zion,3,2019-10-19T04:51:21.944Z
guestID,Harder Lemonade,Zion,3.5,2019-10-19T04:51:48.064Z
guestID,Hennesey Shot,Zion,3,2019-10-19T04:52:12.625Z
guestID,Cheap Vodka Shot,Zion,2,2019-10-19T04:52:54.162Z
guestID,Cheap Vodka Shot,Zion,2,2019-10-19T04:53:09.769Z
guestID,Cheap Vodka Shot,Zion,2,2019-10-19T04:53:39.196Z
178492295,Harder Lemonade,Zion,3.5,2019-10-19T04:54:16.350Z
178492295,Cheap Vodka Shot,Zion,2,2019-10-19T04:54:40.645Z
guestID,Cheap Vodka Shot,Zion,2,2019-10-19T04:54:56.229Z
guestID,WOP,Zion,0,2019-10-19T04:55:17.105Z
guestID,Hennesey Shot,Zion,3,2019-10-19T04:55:41.984Z
guestID,WOP,Zion,0,2019-10-19T04:56:00.294Z
guestID,Vodka-Cran-Lemonade,Zion,3.5,2019-10-19T04:56:33.813Z
20133293,Hard Lemonade,Zion,3,2019-10-19T04:57:10.198Z
guestID,WOP,Zion,0,2019-10-19T04:58:06.176Z
137648063,WOP,Zion,0,2019-10-19T04:58:31.079Z
guestID,WOP,Zion,0,2019-10-19T04:58:56.064Z
guestID,WOP,Zion,0,2019-10-19T04:59:34.373Z
guestID,WOP,Zion,0,2019-10-19T04:59:58.443Z
1052346663,WOP,Zion,0,2019-10-19T05:02:09.718Z
guestID,WOP,Zion,0,2019-10-19T05:02:25.763Z
guestID,WOP,Zion,0,2019-10-19T05:02:46.182Z
guestID,Harder Lemonade,Zion,3.5,2019-10-19T05:03:09.058Z
guestID,DRS Dark,Zion,5.5,2019-10-19T05:03:43.511Z
guestID,WOP,Zion,0,2019-10-19T05:04:49.428Z
guestID,Hennesey Shot,Zion,4,2019-10-19T05:05:20.634Z
guestID,Hard Lemonade,Zion,5,2019-10-19T05:05:58.069Z
guestID,WOP,Zion,0,2019-10-19T05:06:22.399Z
guestID,WOP,Zion,2,2019-10-19T05:06:41.520Z
guestID,Beer,Zion,1,2019-10-19T05:06:49.168Z
137474563,Rum shot,Zion,2,2019-10-19T05:07:12.554Z
guestID,WOP,Zion,0,2019-10-19T05:08:28.847Z
20133293,Hard Lemonade,Zion,5,2019-10-19T05:09:51.839Z
4112921562,Vodka-Cran-Lemonade,Zion,5.5,2019-10-19T05:10:48.519Z
1051623792,WOP,Zion,2,2019-10-19T05:11:23.138Z
guestID,WOP,Zion,0,2019-10-19T05:12:26.800Z
guestID,WOP,Zion,0,2019-10-19T05:13:04.260Z
guestID,WOP,Zion,2,2019-10-19T05:14:27.114Z
guestID,WOP,Zion,2,2019-10-19T05:14:56.685Z
guestID,WOP,Zion,0,2019-10-19T05:15:16.459Z
guestID,WOP,Zion,0,2019-10-19T05:15:56.122Z
guestID,WOP,Zion,0,2019-10-19T05:16:21.097Z
guestID,WOP,Zion,2,2019-10-19T05:16:45.593Z
guestID,WOP,Zion,0,2019-10-19T05:17:10.250Z
guestID,Hard Lemonade,Zion,5,2019-10-19T05:17:33.630Z
guestID,Hard Lemonade,Zion,5,2019-10-19T05:18:10.745Z
guestID,Hard Lemonade,Zion,5,2019-10-19T05:18:46.751Z
guestID,Hard Lemonade,Zion,5,2019-10-19T05:19:43.979Z
guestID,WOP,Zion,0,2019-10-19T05:20:40.182Z
guestID,WOP,Zion,0,2019-10-19T05:21:26.146Z
guestID,WOP,Zion,0,2019-10-19T05:21:46.051Z
guestID,WOP,Zion,0,2019-10-19T05:22:42.418Z
guestID,WOP,Zion,0,2019-10-19T05:23:04.295Z
guestID,WOP,Zion,2,2019-10-19T05:23:25.884Z
guestID,WOP,Zion,0,2019-10-19T05:23:53.388Z
guestID,WOP,Zion,2,2019-10-19T05:24:21.543Z
guestID,WOP,Zion,2,2019-10-19T05:25:14.389Z
guestID,WOP,Zion,0,2019-10-19T05:25:39.376Z
guestID,Vodka-Cran-Lemonade,Zion,5.5,2019-10-19T05:26:16.685Z
guestID,WOP,Zion,0,2019-10-19T05:26:48.139Z
guestID,WOP,Zion,0,2019-10-19T05:27:07.915Z
guestID,WOP,Zion,0,2019-10-19T05:27:54.048Z
guestID,Hard Lemonade,Zion,5,2019-10-19T05:28:35.297Z
guestID,Hard Lemonade,Zion,5,2019-10-19T05:28:58.937Z
guestID,WOP,Zion,2,2019-10-19T05:29:29.435Z
guestID,Hennesey Shot,Zion,4,2019-10-19T05:29:56.615Z
guestID,WOP,Zion,2,2019-10-19T05:30:24.370Z
guestID,Beer,Zion,1,2019-10-19T05:30:38.493Z
guestID,WOP,Zion,0,2019-10-19T05:30:49.659Z
guestID,WOP,Zion,0,2019-10-19T05:31:47.468Z
guestID,WOP,Zion,2,2019-10-19T05:32:30.772Z
guestID,WOP,Zion,0,2019-10-19T05:32:49.884Z
guestID,WOP,Zion,0,2019-10-19T05:33:19.941Z
guestID,WOP,Zion,2,2019-10-19T05:33:53.326Z
guestID,WOP,Zion,0,2019-10-19T05:34:17.293Z
guestID,WOP,Zion,0,2019-10-19T05:34:35.631Z
guestID,WOP,Zion,0,2019-10-19T05:35:18.303Z
1051623792,Hard Lemonade,Zion,5,2019-10-19T05:37:44.371Z
guestID,WOP,Zion,0,2019-10-19T05:37:58.313Z
137474563,WOP,Zion,0,2019-10-19T05:38:27.634Z
891087163,WOP,Zion,0,2019-10-19T05:38:49.772Z
1051623792,WOP,Zion,2,2019-10-19T05:39:13.248Z
guestID,Hard Lemonade,Zion,5,2019-10-19T05:41:38.909Z
